function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,TSR activation,14,73,27,142,1,0x77361FD9,0x22,0x1C1,,1,3,1,2,1,2,-1,1,0,0,37000088,Unknown,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 37000088, 'range_label': 'Unknown'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,HUD mirror deployment,15,34,28,142,1,0x77361FD9,0x22,0x1C1,,1,3,1,2,0,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,IT activation,16,37,29,142,1,0x77361FD9,0x22,0x1C1,,1,4,1,2,6,2,-1,1,0,0,37000088,Unknown,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 37000088, 'range_label': 'Unknown'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,TBT activation,17,68,30,142,1,0x77361FD9,0x22,0x1C1,,1,4,1,2,4,2,-1,1,0,0,37000088,Unknown,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 37000088, 'range_label': 'Unknown'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,ADAS activation,18,8,31,142,1,0x77361FD9,0x22,0x1C1,,1,4,1,2,2,2,-1,1,0,0,37000088,Unknown,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 37000088, 'range_label': 'Unknown'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,HUD activation,19,33,32,142,1,0x77361FD9,0x22,0x1C1,,1,4,1,2,0,2,-1,1,0,0,37000088,Unknown,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 37000088, 'range_label': 'Unknown'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,Auto dimming,20,11,33,142,1,0x77361FD9,0x22,0x1C1,,1,5,1,2,7,1,-1,1,0,0,1000004,ON,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000003, 'range_label': 'OFF'}]"
Data List,All data,TEL/SMS activation,21,70,36,142,1,0x77361FD9,0x22,0x1C1,,1,6,1,2,2,1,-1,1,0,0,1000004,ON,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000004, 'range_label': 'ON'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000003, 'range_label': 'OFF'}]"
Data List,All data,Ignition power supply,22,36,38,144,1,0x77361FD9,0x22,0x1D1,,1,5,1,2,4,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Battery voltage,23,15,39,144,1,0x77361FD9,0x22,0x1D1,V,0,6,1,2,-1,-1,-1,1,200,0,0,,0.06,6,2,"[{'no': 1, 'up_bound': 200, 'low_bound': 0, 'range_id': 0, 'range_label': None}, {'no': 2, 'up_bound': 254, 'low_bound': 201, 'range_id': 8000200, 'range_label': '##'}, {'no': 3, 'up_bound': 255, 'low_bound': 255, 'range_id': 37000076, 'range_label': 'Invalid'}]"
Data List,All data,Speed display request,24,62,43,146,1,0x77361FD9,0x22,0x1D3,,0,4,1,2,-1,-1,-1,1,253,0,0,,1,0,0,"[{'no': 1, 'up_bound': 253, 'low_bound': 0, 'range_id': 0, 'range_label': None}, {'no': 2, 'up_bound': 254, 'low_bound': 254, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 3, 'up_bound': 255, 'low_bound': 255, 'range_id': 13000131, 'range_label': 'Error'}]"
Data List,All data,Cruise disp,25,20,45,146,1,0x77361FD9,0x22,0x1D3,,1,6,1,2,5,3,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 7000816, 'range_label': 'SL On'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 7000817, 'range_label': 'SL Off'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000818, 'range_label': 'SL error'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 7000819, 'range_label': 'CC On'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 7000820, 'range_label': 'CC Off'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 7000821, 'range_label': 'CC error'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 7000512, 'range_label': 'No equip'}]"
Data List,All data,Over speed ind req (cruise),26,58,46,147,1,0x77361FD9,0x22,0x1D4,,1,6,1,2,1,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Over speed alert (SL),27,56,47,147,1,0x77361FD9,0x22,0x1D4,,1,8,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Converted speed display req,28,19,48,148,1,0x77361FD9,0x22,0x1D5,,1,4,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Rain symbol display request,29,59,49,148,1,0x77361FD9,0x22,0x1D5,,1,4,1,2,6,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Sub sign 2,30,66,50,148,1,0x77361FD9,0x22,0x1D5,,1,4,1,2,0,3,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 7000452, 'range_label': 'Generic'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 7000546, 'range_label': 'Snow'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000557, 'range_label': 'Towing'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 7000404, 'range_label': 'Arrow L'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 7000405, 'range_label': 'Arrow R'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 7000558, 'range_label': 'Truck'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,Traffic sign 3,31,72,55,148,1,0x77361FD9,0x22,0x1D5,,1,7,1,2,3,5,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 7000497, 'range_label': 'No over'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 7000446, 'range_label': 'End no'}, {'no': 4, 'up_bound': 31, 'low_bound': 3, 'range_id': 0, 'range_label': None}]"
Data List,All data,Sub sign 1,32,65,57,148,1,0x77361FD9,0x22,0x1D5,,1,7,1,2,0,3,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 7000452, 'range_label': 'Generic'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 7000546, 'range_label': 'Snow'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000557, 'range_label': 'Towing'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 7000404, 'range_label': 'Arrow L'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 7000405, 'range_label': 'Arrow R'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 7000558, 'range_label': 'Truck'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,Over speed display request,33,57,58,148,1,0x77361FD9,0x22,0x1D5,,1,8,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Sub sign 3,34,67,59,148,1,0x77361FD9,0x22,0x1D5,,1,8,1,2,4,3,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 7000452, 'range_label': 'Generic'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 7000546, 'range_label': 'Snow'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 7000557, 'range_label': 'Towing'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 7000404, 'range_label': 'Arrow L'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 7000405, 'range_label': 'Arrow R'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 7000558, 'range_label': 'Truck'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 7000577, 'range_label': 'Not Used'}]"
Data List,All data,Speed sign display request,35,63,60,148,1,0x77361FD9,0x22,0x1D5,,1,8,1,2,3,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Sign type 1,36,60,61,148,1,0x77361FD9,0x22,0x1D5,,1,10,1,2,7,1,-1,1,0,0,7000506,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 7000506, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 7000445, 'range_label': 'End'}]"
