function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,Battery Voltage(CAN),14,2,24,0,1,0x391161,0x22,0x122,V,0,3,1,2,-1,-1,-1,1,0,0,0,,0.06,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,DCDC_FLOW_RQ,15,14,25,0,1,0x391161,0x22,0x123,,0,3,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,DCDC rectification temperature 2,16,13,26,0,1,0x391161,0x22,0x11F,°C,0,3,2,2,-1,-1,-1,1,0,0,0,,0.2,-40,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,DCDC inside temperature,17,6,27,0,1,0x391161,0x22,0x124,°C,0,3,2,2,-1,-1,-1,1,0,0,0,,0.2,-40,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,ODO/TRIP METER,10,210,28,0,1,0x391161,0xF0,0xD0,km,0,2,3,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC accumulation movement number of times,20,50,29,0,1,0x391161,0x1,0x11,times,0,2,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC accumulation operating time,30,60,30,0,1,0x391161,0x1,0x12,min,0,2,3,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC wakeup time,40,160,31,0,1,0x391161,0x1,0x13,min,0,2,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC accumulation abnormal stop number of times,50,40,32,0,1,0x391161,0x1,0x14,times,0,2,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,12V output voltage order value,60,10,33,0,1,0x391161,0x1,0x15,V,0,2,2,2,-1,-1,-1,1,0,0,0,,0.001,11.7,3,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
