function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,Vibration motor open status,23,59,38,162,1,0x428741,0x22,0x14A,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,THRTL OPENING,24,53,42,166,1,0x428741,0x22,0x155,%,0,3,2,2,-1,-1,-1,1,0,0,0,,0.392157,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,CLUTCH SW SIG,25,4,46,170,1,0x428741,0x22,0x165,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Neutral switch,26,36,47,171,1,0x428741,0x22,0x166,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Parking brake holding request,27,38,49,173,1,0x428741,0x22,0x169,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Parking brake release request,28,39,50,174,1,0x428741,0x22,0x16A,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,Wiper signal,29,60,60,184,1,0x428741,0x22,0x180,,1,3,1,2,5,3,-1,1,0,0,30000026,Stop,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 30000026, 'range_label': 'Stop'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8000660, 'range_label': 'PRTCT'}, {'no': 3, 'up_bound': 3, 'low_bound': 2, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 4, 'up_bound': 4, 'low_bound': 4, 'range_id': 8001541, 'range_label': 'Unavailable'}, {'no': 5, 'up_bound': 6, 'low_bound': 6, 'range_id': 76000003, 'range_label': 'Low'}, {'no': 6, 'up_bound': 7, 'low_bound': 7, 'range_id': 76000004, 'range_label': 'High'}]"
Data List,All data,Turn signal,30,55,61,185,1,0x428741,0x22,0x181,,1,3,1,2,6,2,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8000636, 'range_label': 'LH'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8000662, 'range_label': 'RH'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 9100218, 'range_label': 'Not used'}]"
Data List,All data,SET DISTANCE,31,43,68,192,1,0x428741,0x22,0x192,,1,3,1,2,6,2,-1,1,0,0,7000473,Long,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 7000473, 'range_label': 'Long'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8001504, 'range_label': 'Mid'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 7000538, 'range_label': 'Short'}]"
Data List,All data,Own vehicle mark,32,37,69,193,1,0x428741,0x22,0x193,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,VHCL AHEAD,33,57,70,194,1,0x428741,0x22,0x194,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
