function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,RL WHEEL SPEED,11,122,12,152,1,0x3DA541,0x22,0x115,r/min,0,3,2,2,-1,-1,-1,1,0,0,0,,0.0416667,0,4,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,STEERING ANG SENSOR,12,133,13,153,1,0x3DA541,0x22,0x116,deg,0,3,2,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,DECEL G SENSOR,13,53,14,154,1,0x3DA541,0x22,0x118,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.001,0,3,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Decel G,14,52,15,155,1,0x3DA541,0x22,0x119,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.001,0,3,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,SIDE G SENSOR,15,127,16,156,1,0x3DA541,0x22,0x11A,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.001,0,3,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,YAW RATE SENSOR,16,148,17,157,1,0x3DA541,0x22,0x11D,deg/s,0,3,2,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,ACCELE PEDAL POSITION,17,18,18,158,1,0x3DA541,0x22,0x11E,%,0,3,2,2,-1,-1,-1,1,0,0,0,,0.125,0,3,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,PRESS SENSOR,18,115,19,159,1,0x3DA541,0x22,0x122,bar,0,3,2,2,-1,-1,-1,1,0,0,0,,0.5,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Throttle control,19,141,20,160,1,0x3DA541,0x22,0x130,,1,3,1,2,6,2,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8000543, 'range_label': 'Abnormal 1'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8000544, 'range_label': 'Abnormal 2'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 8000545, 'range_label': 'Abnormal 3'}]"
Data List,All data,SHIFT POSITION,20,126,21,161,1,0x3DA541,0x22,0x131,,1,3,1,2,2,6,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000583, 'range_label': 'P'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1000581, 'range_label': 'R'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 1000570, 'range_label': 'N'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 1001355, 'range_label': 'D (A)'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 33000670, 'range_label': 'S'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 3000008, 'range_label': 'L'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 77000022, 'range_label': 'B'}, {'no': 9, 'up_bound': 8, 'low_bound': 8, 'range_id': 10001, 'range_label': '1'}, {'no': 10, 'up_bound': 9, 'low_bound': 9, 'range_id': 10002, 'range_label': '2'}, {'no': 11, 'up_bound': 10, 'low_bound': 10, 'range_id': 10003, 'range_label': '3'}, {'no': 12, 'up_bound': 11, 'low_bound': 11, 'range_id': 10004, 'range_label': '4'}, {'no': 13, 'up_bound': 12, 'low_bound': 12, 'range_id': 10005, 'range_label': '5'}, {'no': 14, 'up_bound': 13, 'low_bound': 13, 'range_id': 10006, 'range_label': '6'}, {'no': 15, 'up_bound': 14, 'low_bound': 14, 'range_id': 10007, 'range_label': '7'}, {'no': 16, 'up_bound': 15, 'low_bound': 15, 'range_id': 10008, 'range_label': '8'}, {'no': 17, 'up_bound': 16, 'low_bound': 16, 'range_id': 13000092, 'range_label': '9'}, {'no': 18, 'up_bound': 17, 'low_bound': 17, 'range_id': 1001343, 'range_label': 'A 1'}, {'no': 19, 'up_bound': 18, 'low_bound': 18, 'range_id': 1001345, 'range_label': 'A 2'}, {'no': 20, 'up_bound': 19, 'low_bound': 19, 'range_id': 1006, 'range_label': '10'}, {'no': 21, 'up_bound': 20, 'low_bound': 20, 'range_id': 1001346, 'range_label': 'A 3'}, {'no': 22, 'up_bound': 21, 'low_bound': 21, 'range_id': 1001347, 'range_label': 'A 4'}, {'no': 23, 'up_bound': 22, 'low_bound': 22, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 24, 'up_bound': 23, 'low_bound': 23, 'range_id': 1001348, 'range_label': 'A 5'}, {'no': 25, 'up_bound': 24, 'low_bound': 24, 'range_id': 1001349, 'range_label': 'A 6'}, {'no': 26, 'up_bound': 25, 'low_bound': 25, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 27, 'up_bound': 26, 'low_bound': 26, 'range_id': 1001350, 'range_label': 'A 7'}, {'no': 28, 'up_bound': 27, 'low_bound': 27, 'range_id': 1001351, 'range_label': 'A 8'}, {'no': 29, 'up_bound': 28, 'low_bound': 28, 'range_id': 1001365, 'range_label': 'M 1'}, {'no': 30, 'up_bound': 29, 'low_bound': 29, 'range_id': 1001352, 'range_label': 'A 9'}, {'no': 31, 'up_bound': 30, 'low_bound': 30, 'range_id': 1001344, 'range_label': 'A 10'}, {'no': 32, 'up_bound': 31, 'low_bound': 31, 'range_id': 1001367, 'range_label': 'M 2'}, {'no': 33, 'up_bound': 33, 'low_bound': 32, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 34, 'up_bound': 34, 'low_bound': 34, 'range_id': 1001368, 'range_label': 'M 3'}, {'no': 35, 'up_bound': 36, 'low_bound': 35, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 36, 'up_bound': 37, 'low_bound': 37, 'range_id': 1001369, 'range_label': 'M 4'}, {'no': 37, 'up_bound': 39, 'low_bound': 38, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 38, 'up_bound': 40, 'low_bound': 40, 'range_id': 1001370, 'range_label': 'M 5'}, {'no': 39, 'up_bound': 42, 'low_bound': 41, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 40, 'up_bound': 43, 'low_bound': 43, 'range_id': 1001371, 'range_label': 'M 6'}, {'no': 41, 'up_bound': 45, 'low_bound': 44, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 42, 'up_bound': 46, 'low_bound': 46, 'range_id': 1001372, 'range_label': 'M 7'}, {'no': 43, 'up_bound': 48, 'low_bound': 47, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 44, 'up_bound': 49, 'low_bound': 49, 'range_id': 1001373, 'range_label': 'M 8'}, {'no': 45, 'up_bound': 51, 'low_bound': 50, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 46, 'up_bound': 52, 'low_bound': 52, 'range_id': 1001374, 'range_label': 'M 9'}, {'no': 47, 'up_bound': 54, 'low_bound': 53, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 48, 'up_bound': 55, 'low_bound': 55, 'range_id': 1001366, 'range_label': 'M 10'}, {'no': 49, 'up_bound': 63, 'low_bound': 56, 'range_id': 9100218, 'range_label': 'Not used'}]"
