function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,Lifting motor position,17,1,61,71,1,0x7604ED61,0x22,0x261,,0,3,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Reclining motor position,18,13,62,71,1,0x7604ED61,0x22,0x261,,0,5,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Thigh support motor position,19,21,63,71,1,0x7604ED61,0x22,0x261,,0,7,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Sliding motor position,20,18,65,71,1,0x7604ED61,0x22,0x261,,0,11,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Lumbar sprt (Fwd/Bwd) mot pos,21,4,66,71,1,0x7604ED61,0x22,0x261,,0,13,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Lumbar sprt (Up/Down) mot pos,22,5,67,71,1,0x7604ED61,0x22,0x261,,0,15,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Mechanical backrest bolster configuration status,23,10,118,119,1,0x7604ED61,0x22,0x417,,1,3,1,2,7,1,-1,1,0,0,1000011,Not completed,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000011, 'range_label': 'Not completed'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000010, 'range_label': 'Completed'}]"
Data gathering,,Data(DA00),1,1,91,0,1,0x7604ED61,0x22,0xDA00,,0,0,318,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA10),2,2,92,0,1,0x7604ED61,0x22,0xDA10,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA11),3,3,93,0,1,0x7604ED61,0x22,0xDA11,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
