function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,Radar Configuration Status,17,7,45,58,1,0x6A192D55,0x22,0x6010,,0,12,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Radar Voltage Status,18,18,46,58,1,0x6A192D55,0x22,0x6010,,0,13,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Radar Power Voltage Disturbance,19,16,47,58,1,0x6A192D55,0x22,0x6010,,0,14,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Radar Internal sensor Failure,20,13,48,58,1,0x6A192D55,0x22,0x6010,,0,15,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Radar CAN Failure,21,6,49,58,1,0x6A192D55,0x22,0x6010,,0,16,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Radar Ethernet Failure,22,9,50,58,1,0x6A192D55,0x22,0x6010,,0,17,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Radar Not Aligned,23,14,59,58,1,0x6A192D55,0x22,0x6010,,0,18,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data gathering,,Data(DA00),1,1,69,0,1,0x6A192D55,0x22,0xDA00,,0,0,318,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA10),2,2,70,0,1,0x6A192D55,0x22,0xDA10,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA11),3,3,71,0,1,0x6A192D55,0x22,0xDA11,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA12),4,4,72,0,1,0x6A192D55,0x22,0xDA12,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA13),5,5,73,0,1,0x6A192D55,0x22,0xDA13,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA14),6,6,74,0,1,0x6A192D55,0x22,0xDA14,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Freeze Frame Data,Fuel control,ODO/TRIP METER,10,20,3,0,1,0x6A192D55,0xF0,0xD0,km,0,2,3,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DTC count,20,10,4,0,1,0x6A192D55,0xF0,0xD1,count,0,2,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
ECU Information,Fuel control,ECU PART NUMBER,1,1,2,0,1,0x6A192D55,0x22,0xF012,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),Software part number,1,1,117081,0,1,0x6A192D55,0x22,0xF012,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),Hardware part number,2,2,117082,0,1,0x6A192D55,0x22,0xF1A1,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),ECU serial number,3,3,117083,0,1,0x6A192D55,0x22,0xF18C,,0,3,-1,2,-1,-1,-1,,,,,,,,,[]
